,0
6169,445964
6170,1161833
6171,490361
6172,542158
6173,570139
6174,806535
6175,838931
6176,918987
6177,934112
6178,977701
6179,1009756
6180,1044459
6181,1184912
6182,4430919
6183,4526527
6184,4550397
6185,412519
6186,421359
6187,40838
6188,41306
6189,415673
6190,579849
6191,471954
6192,957865
6193,977784
6194,1008437
6195,1007643
6196,629578
6197,647600
6198,673378
6199,696938
6200,712698
6201,754890
6202,766201
6203,841363
6204,922234
6205,923111
6206,996263
6207,1008255
6208,1046060
6209,1100427
6210,1240052
6211,1252897
6212,1313565
6213,4867627
6214,4908022
6215,416135
6216,439740
6217,400663
6218,749517
6219,689900
6220,441281
6221,1115747
6222,574098
6223,257748
6224,841004
6225,916135
6226,922233
6227,957858
6228,1007999
6229,1046965
6230,1111774
6231,266982
6232,607722
6233,578898
6234,1046617
6235,497586
6236,501986
6237,502054
6238,692741
6239,957895
6240,969927
6241,995971
6242,1002672
6243,1039603
6244,1115456
6245,1233197
6246,419556
6247,420425
6248,422426
6249,474420
6250,41566
6251,398202
6252,702892
6253,925963
6254,969978
6255,1008132
6256,1045115
6257,1008254
6258,565184
6259,615143
6260,617343
6261,672079
6262,693479
6263,716013
6264,778437
6265,924369
6266,973247
6267,1041889
6268,1046909
6269,1142525
6270,4322136
6271,426307
6272,477385
6273,938878
6274,4555707
6275,427840
6276,846859
6277,945367
6278,954134
6279,977702
6280,1009644
6281,1046012
6282,1047457
6283,1195848
6284,1402678
6285,260330
6286,446127
6287,40884
6288,331653
6289,225037
6290,223285
6291,592028
6292,441419
6293,723016
6294,963156
6295,574869
6296,578923
6297,678225
6298,708321
6299,784479
6300,839146
6301,893945
6302,909661
6303,1007622
6304,1045828
6305,1115040
6306,1162908
6307,1219169
6308,1261642
6309,1272404
6310,1309219
6311,1311170
6312,1366239
6313,4681343
6314,435347
6315,445838
6316,471274
6317,41036
6318,297180
6319,41216
6320,414988
6321,489354
6322,714854
6323,944112
6324,946943
6325,927650
6326,503086
6327,585371
6328,597708
6329,597715
6330,796343
6331,842687
6332,843873
6333,893194
6334,948255
6335,963004
6336,1007550
6337,1007685
6338,1007822
6339,1009270
6340,1045495
6341,1049630
6342,1101347
6343,1246980
6344,1350285
6345,4431150
6346,4550401
6347,384126
6348,41422
6349,40925
6350,415410
6351,461863
6352,839475
6353,573881
6354,411758
6355,532875
6356,619667
6357,707087
6358,861641
6359,888241
6360,893971
6361,1008114
6362,1041137
6363,1302901
6364,1366226
6365,4550406
6366,464861
6367,40998
6368,41448
6369,252120
6370,410691
6371,487576
6372,473844
6373,995993
6374,659550
6375,893636
6376,678791
6377,705824
6378,840167
6379,842413
6380,842891
6381,880677
6382,893838
6383,972224
6384,972287
6385,974202
6386,983086
6387,1000927
6388,1009305
6389,1112996
6390,1162779
6391,1206898
6392,1252441
6393,1272441
6394,1344504
6395,1388517
6396,4402930
6397,4404948
6398,4505432
6399,426341
6400,397165
6401,41095
6402,308819
6403,1303162
6404,415674
6405,420154
6406,471961
6407,464896
6408,474419
6409,903476
6410,424040
6411,996334
6412,1043359
6413,540806
6414,623161
6415,644882
6416,711165
6417,807498
6418,1043851
6419,1101248
6420,1390673
6421,1398947
6422,4533923
6423,687856
6424,893465
6425,735889
6426,497580
6427,592157
6428,596093
6429,767249
6430,818560
6431,842892
6432,893957
6433,942169
6434,957915
6435,1115361
6436,1235991
6437,4432432
6438,4693339
6439,395417
6440,470056
6441,41040
6442,41009
6443,261258
6444,632286
6445,728576
6446,827873
6447,1009140
6448,837943
6449,893187
6450,818719
6451,573332
6452,490212
6453,491614
6454,503083
6455,532851
6456,596163
6457,687570
6458,713313
6459,885623
6460,1044746
6461,1338236
6462,1435350
6463,4765593
6464,403432
6465,304410
6466,1445187
6467,586454
6468,835790
6469,471883
6470,470778
6471,714413
6472,793602
6473,808082
6474,843360
6475,851894
6476,926040
6477,976641
6478,1007604
6479,1044243
6480,1270781
6481,1293079
6482,2041678
6483,41464
6484,40864
6485,197499
6486,304409
6487,4539689
6488,806753
6489,893467
6490,861564
6491,1008412
6492,521483
6493,606623
6494,667912
6495,725020
6496,757877
6497,804580
6498,807903
6499,818679
6500,843402
6501,1118047
6502,4539844
6503,4551995
6504,433801
6505,472325
6506,42977
6507,261040
6508,418133
6509,807059
6510,916757
6511,1018922
6512,1072943
6513,566819
6514,580747
6515,667056
6516,716636
6517,743237
6518,789269
6519,820689
6520,843372
6521,851929
6522,941381
6523,945389
6524,1049349
6525,1111075
6526,1199565
6527,4550881
6528,449877
6529,40770
6530,41182
6531,40974
6532,801962
6533,819785
6534,1009002
6535,1009755
6536,540825
6537,565038
6538,566903
6539,567062
6540,568146
6541,617459
6542,627444
6543,818597
6544,970121
6545,1009108
6546,1044283
6547,1045002
6548,1111738
6549,1142609
6550,1214044
6551,1405901
6552,4433868
6553,4441134
6554,4550408
6555,4680852
6556,423991
6557,427098
6558,453165
6559,471036
6560,40972
6561,40828
6562,41355
6563,1253984
6564,542550
6565,731173
6566,683783
6567,1047040
6568,497702
6569,592354
6570,646277
6571,652566
6572,745591
6573,766624
6574,893167
6575,893805
6576,970917
6577,1038265
6578,1047893
6579,1103828
6580,1226385
6581,1338306
6582,1426464
6583,451363
6584,574332
6585,696024
6586,808114
6587,471483
6588,927002
6589,574056
6590,669486
6591,695441
6592,808113
6593,811147
6594,839607
6595,851954
6596,888125
6597,965577
6598,974204
6599,977519
6600,1008842
6601,1115411
6602,1199535
6603,1254874
6604,458517
6605,468130
6606,41500
6607,252305
6608,438210
6609,842010
6610,471539
6611,1105430
6612,477464
6613,581198
6614,584555
6615,588445
6616,592334
6617,684396
6618,841949
6619,1007707
6620,1043760
6621,1045098
6622,1045179
6623,1072939
6624,1252229
6625,1252907
6626,1280653
6627,1291067
6628,1293083
6629,1297204
6630,1399042
6631,4326422
6632,4329940
6633,4559126
6634,4683536
6635,4715484
6636,420067
6637,480621
6638,41302
6639,41129
6640,705440
6641,915286
6642,851105
6643,956598
6644,1118026
6645,542192
6646,707086
6647,843676
6648,893463
6649,931678
6650,978851
6651,1007718
6652,1007977
6653,1043413
6654,1043481
6655,1047513
6656,1047676
6657,1115634
6658,1227810
6659,1314631
6660,1392631
6661,4491026
6662,4530962
6663,331807
6664,368590
6665,1328663
6666,664632
6667,584183
6668,475981
6669,586625
6670,409133
6671,493875
6672,977521
6673,1043368
6674,576011
6675,487536
6676,592443
6677,614297
6678,639249
6679,682991
6680,764950
6681,806644
6682,838282
6683,840034
6684,1047481
6685,1047970
6686,1049430
6687,1111775
6688,1115060
6689,1199540
6690,1199668
6691,1255111
6692,1264220
6693,1264383
6694,1405888
6695,4464466
6696,4550400
6697,4550410
6698,4727348
6699,468161
6700,470898
6701,481103
6702,40697
6703,40772
6704,41529
6705,41332
6706,271786
6707,478824
6708,457632
6709,419521
6710,726250
6711,419515
6712,447179
6713,843596
6714,904812
6715,841785
6716,584935
6717,618281
6718,626884
6719,952936
6720,972746
6721,1008426
6722,1044326
6723,1049661
6724,1142608
6725,1161832
6726,1314578
6727,1371996
6728,4550405
6729,4680791
6730,394029
6731,466454
6732,467003
6733,469697
6734,474627
6735,474695
6736,480555
6737,449180
6738,471745
6739,455557
6740,686429
6741,839139
6742,818718
6743,1115110
6744,1007821
6745,718196
6746,1245620
6747,521578
6748,533104
6749,629598
6750,641784
6751,721742
6752,734192
6753,767275
6754,772360
6755,780562
6756,794703
6757,893326
6758,972881
6759,989820
6760,1045102
6761,1046524
6762,1115237
6763,1159399
6764,1175340
6765,1191019
6766,1316599
6767,1320424
6768,1338421
6769,4886602
6770,471197
6771,331681
6772,41117
6773,331676
6774,425668
6775,689908
6776,471956
6777,458349
6778,457803
6779,468168
6780,840771
6781,579482
6782,581790
6783,585210
6784,586426
6785,625359
6786,630375
6787,839393
6788,915346
6789,946920
6790,1105428
6791,1271107
6792,1272240
6793,1343924
6794,449980
6795,331680
6796,94851
6797,410615
6798,221902
6799,266913
6800,1046721
6801,500464
6802,733307
6803,803208
6804,657804
6805,687715
6806,714484
6807,742016
6808,842588
6809,893919
6810,922224
6811,970593
6812,1007552
6813,1111713
6814,1234819
6815,1399033
6816,4666922
6817,4871395
6818,41522
6819,40856
6820,432374
6821,272590
6822,635188
6823,782130
6824,687204
6825,521657
6826,632437
6827,762965
6828,581132
6829,844109
6830,445835
6831,464862
6832,446104
6833,489319
6834,533071
6835,540665
6836,542577
6837,601019
6838,629752
6839,660705
6840,675273
6841,684157
6842,748573
6843,840987
6844,982793
6845,987944
6846,1004221
6847,1007884
6848,1008522
6849,1405912
6850,4463955
6851,420415
6852,439950
6853,464136
6854,465012
6855,474707
6856,481574
6857,40780
6858,667473
6859,623674
6860,500551
6861,838966
6862,763581
6863,808388
6864,450177
6865,1043593
6866,4490561
6867,754536
6868,1253901
6869,584614
6870,586363
6871,592109
6872,665492
6873,748148
6874,817904
6875,818568
6876,837623
6877,958609
6878,1007374
6879,1181575
6880,1214055
6881,1224484
6882,4356943
6883,4363836
6884,4463371
6885,421361
6886,425046
6887,478623
6888,40776
6889,40682
6890,63913
6891,436214
6892,840103
6893,843811
6894,972237
6895,1043747
6896,644895
6897,692694
6898,705821
6899,738128
6900,839182
6901,839236
6902,839357
6903,921490
6904,977525
6905,988798
6906,1006559
6907,1046056
6908,1048871
6909,1108416
6910,1232553
6911,1293081
6912,4433888
6913,4450415
6914,4524633
6915,419421
6916,426947
6917,472015
6918,474180
6919,477520
6920,40733
6921,452598
6922,669344
6923,592353
6924,679858
6925,775187
6926,841759
6927,842083
6928,893375
6929,995842
6930,999451
6931,1041829
6932,1048629
6933,1118433
6934,1161804
6935,1219170
6936,1254965
6937,1290977
6938,1314627
6939,1374288
6940,4315850
6941,4430348
6942,4537596
6943,4707559
6944,4716179
6945,452961
6946,468811
6947,472011
6948,480620
6949,41603
6950,41575
6951,41387
6952,41461
6953,81979
6954,1045109
6955,681100
6956,601109
6957,1008713
6958,1006692
6959,1047596
6960,576012
6961,542380
6962,570138
6963,585227
6964,752822
6965,797702
6966,802752
6967,808851
6968,906868
6969,915285
6970,932450
6971,984251
6972,1043913
6973,1047252
6974,1118181
6975,1399025
6976,4320227
6977,4550409
6978,426737
6979,468322
6980,40842
6981,23514
6982,41423
6983,41454
6984,273074
6985,466905
6986,804754
6987,824408
6988,804449
6989,1110927
6990,991737
6991,1161771
6992,581933
6993,597640
6994,678805
6995,893502
6996,923508
6997,996616
6998,1045045
6999,1111798
7000,1115549
7001,1199819
7002,1220639
7003,1227566
7004,1309145
7005,1313567
7006,1355072
7007,1421562
7008,4324704
7009,4390316
7010,4642461
7011,4642838
7012,4709651
7013,4713200
7014,439886
7015,466490
7016,41075
7017,41421
7018,221939
7019,1046756
7020,567020
7021,574289
7022,689098
7023,471533
7024,422927
7025,954132
7026,1009318
7027,1042697
7028,1046613
7029,655583
7030,1221346
7031,503082
7032,567127
7033,574014
7034,574870
7035,584955
7036,596085
7037,635096
7038,648231
7039,817517
7040,842407
7041,842540
7042,843099
7043,1045631
7044,1115497
7045,1115507
7046,1227793
7047,1228427
7048,1251821
7049,1312189
7050,1346403
7051,1399020
7052,1421573
7053,1437862
7054,4524634
7055,4535460
7056,4550404
7057,439948
7058,477497
7059,415554
7060,41453
7061,1272224
7062,675122
7063,740085
7064,689616
7065,591719
7066,995647
7067,1007331
7068,1200892
7069,489345
7070,490331
7071,491905
7072,612696
7073,678801
7074,719908
7075,796352
7076,804589
7077,806592
7078,807901
7079,817062
7080,840278
7081,843377
7082,982777
7083,999450
7084,1043835
7085,1043849
7086,1109274
7087,1112142
7088,1115056
7089,1115423
7090,1214052
7091,1371998
7092,1405812
7093,4682770
7094,4686070
7095,419434
7096,422789
7097,422953
7098,470355
7099,40860
7100,591924
7101,698580
7102,822487
7103,628411
7104,838548
7105,783169
7106,474990
7107,861575
7108,1044812
7109,840264
7110,1000282
7111,594866
7112,1189957
7113,503078
7114,565231
7115,574210
7116,578909
7117,585219
7118,604084
7119,615450
7120,717970
7121,818972
7122,821796
7123,839052
7124,841410
7125,885358
7126,893807
7127,915215
7128,915261
7129,933267
7130,951790
7131,953410
7132,1041154
7133,1046662
7134,1138895
7135,1218999
7136,1252894
7137,1263105
7138,1383128
7139,1392781
7140,1392782
7141,412335
7142,416320
7143,461822
7144,474688
7145,42259
7146,181808
7147,354144
7148,278442
7149,439977
7150,635227
7151,937370
7152,1291674
7153,1115066
7154,998302
7155,1219400
7156,494654
7157,503075
7158,575962
7159,600759
7160,601164
7161,689808
7162,735900
7163,806041
7164,881468
7165,882295
7166,893074
7167,921504
7168,924352
7169,966951
7170,1009132
7171,1044123
7172,1112088
7173,4312933
7174,4420961
7175,4625665
7176,4686011
7177,468745
7178,40683
7179,86201
7180,521508
7181,838549
7182,1007410
7183,399890
7184,497721
7185,570060
7186,622680
7187,623077
7188,694845
7189,767281
7190,793844
7191,818455
7192,840175
7193,840530
7194,840726
7195,841420
7196,851888
7197,855926
7198,957916
7199,970188
7200,970901
7201,1007674
7202,1008760
7203,1047474
7204,1178200
7205,1209220
7206,1280654
7207,4550402
7208,4559634
7209,4676699
7210,4791614
7211,424032
7212,438231
7213,478573
7214,484484
7215,428921
7216,41034
7217,281450
7218,405775
7219,1115435
7220,1378953
7221,475540
7222,481153
7223,579653
7224,591766
7225,629596
7226,690025
7227,687356
7228,752761
7229,806757
7230,840415
7231,924972
7232,1123193
7233,521602
7234,567031
7235,581894
7236,748107
7237,838964
7238,839169
7239,893305
7240,893699
7241,984262
7242,1007851
7243,1009214
7244,1041179
7245,1043459
7246,1043944
7247,1195682
7248,1207253
7249,1252551
7250,1280679
7251,1333572
7252,1375706
7253,4388938
7254,4489079
7255,4729319
7256,478679
7257,40993
7258,471885
7259,957818
7260,1009689
7261,1046223
7262,497726
7263,532816
7264,564914
7265,581191
7266,581655
7267,591699
7268,633673
7269,667930
7270,688814
7271,763007
7272,821082
7273,823977
7274,840183
7275,841346
7276,842669
7277,915250
7278,924330
7279,1044411
7280,1045974
7281,1138859
7282,1261620
7283,1270681
7284,1272387
7285,1286645
7286,1326189
7287,1405900
7288,1444353
7289,4299928
7290,4714595
7291,4833814
7292,436181
7293,41401
7294,227374
7295,738629
7296,757914
7297,751091
7298,921792
7299,1008370
7300,1115826
7301,519104
7302,521533
7303,573699
7304,627872
7305,709545
7306,806500
7307,839708
7308,843666
7309,1009724
7310,1046002
7311,1047904
7312,1097450
7313,1114938
7314,1177486
7315,1199608
7316,1228003
7317,1236107
7318,1253831
7319,1334748
7320,1359032
7321,4667325
7322,4715480
7323,41105
7324,49045
7325,41019
7326,41172
7327,488551
7328,4375563
7329,665200
7330,698223
7331,710204
7332,932447
7333,472159
7334,1200873
7335,735237
7336,652111
7337,493377
7338,577363
7339,583739
7340,584350
7341,613721
7342,684365
7343,734151
7344,843373
7345,846897
7346,971103
7347,987980
7348,991674
7349,1043610
7350,1112389
7351,1115051
7352,1187974
7353,1245313
7354,1263092
7355,1290980
7356,1319995
7357,1329918
7358,1405913
7359,1412259
7360,431204
7361,466507
7362,471476
7363,471541
7364,40892
7365,79666
7366,1048811
7367,714322
7368,790641
7369,943396
7370,494714
7371,521603
7372,521803
7373,591922
7374,596087
7375,706228
7376,712686
7377,738549
7378,796338
7379,839118
7380,841880
7381,888112
7382,972316
7383,1007623
7384,1009156
7385,1009320
7386,1040823
7387,1042544
7388,1046235
7389,1048601
7390,1097460
7391,1115437
7392,1138855
7393,1200898
7394,1200923
7395,1227656
7396,1244930
7397,1272434
7398,1280595
7399,1280651
7400,1311142
7401,1347319
7402,1387148
7403,1405925
7404,4323565
7405,4426329
7406,4550412
7407,357034
7408,425004
7409,466571
7410,466881
7411,471913
7412,481590
7413,40700
7414,40688
7415,41385
7416,298842
7417,40858
7418,260090
7419,737568
7420,591811
7421,730648
7422,922140
7423,730479
7424,540657
7425,913855
7426,1112690
7427,927564
7428,1039763
7429,1063568
7430,1045029
7431,855892
7432,522081
7433,540814
7434,567143
7435,630553
7436,686799
7437,731064
7438,735895
7439,791422
7440,841475
7441,843041
7442,851909
7443,977966
7444,996379
7445,1045616
7446,1115470
7447,1118133
7448,1206879
7449,1214045
7450,1221060
7451,1235006
7452,1263317
7453,1272398
7454,1338312
7455,1346356
7456,1387123
7457,1392531
7458,260086
7459,260089
7460,4325027
7461,4373326
7462,4707882
7463,412074
7464,465041
7465,468254
7466,469734
7467,470814
7468,474991
7469,477488
7470,169963
7471,41425
7472,299819
7473,1008576
7474,396108
7475,675750
7476,749584
7477,929780
7478,565171
7479,957742
7480,1079248
7481,756944
7482,1044241
7483,1071440
7484,1103665
7485,1199997
7486,518196
7487,521594
7488,540833
7489,632814
7490,732739
7491,734985
7492,802924
7493,808184
7494,841231
7495,893583
7496,933214
7497,976645
7498,1046759
7499,1111948
7500,1115228
7501,1177950
7502,1314723
7503,1392757
7504,1392772
7505,2000270
7506,4433890
7507,4517661
7508,464964
7509,471836
7510,41384
7511,41176
7512,314079
7513,392355
7514,1334845
7515,840932
7516,817229
7517,927599
7518,764973
7519,757562
7520,1366070
7521,988865
7522,581197
7523,588376
7524,594763
7525,678775
7526,679733
7527,708070
7528,713330
7529,732213
7530,807488
7531,810889
7532,840079
7533,843381
7534,990780
7535,1006211
7536,1009637
7537,1043978
7538,1073220
7539,1115050
7540,1178274
7541,1181565
7542,1252521
7543,1280650
7544,1338195
7545,1347305
7546,1352386
7547,2003740
7548,4400216
7549,4693266
7550,441249
7551,461870
7552,472007
7553,470351
7554,41623
7555,366060
7556,395906
7557,395762
7558,678533
7559,478911
7560,690024
7561,808355
7562,666551
7563,866538
7564,893261
7565,1047085
7566,876147
7567,574400
7568,601198
7569,647205
7570,724698
7571,801311
7572,838060
7573,844105
7574,919278
7575,945382
7576,947761
7577,1044397
7578,1045829
7579,1047391
7580,1111729
7581,1112279
7582,1115017
7583,1118416
7584,1138854
7585,1162829
7586,1189914
7587,1221698
7588,1338325
7589,1359044
7590,1405899
7591,4309999
7592,4681216
7593,4854760
7594,4929712
7595,411984
7596,468197
7597,469699
7598,471427
7599,473832
7600,473852
7601,474696
7602,477307
7603,484476
7604,41295
7605,41228
7606,223284
7607,1282549
7608,1302109
7609,842946
7610,679743
7611,1024039
7612,1043939
7613,491674
7614,518713
7615,573620
7616,574197
7617,574247
7618,610419
7619,256446
7620,660698
